run_id,robot,arm_id,step_idx,time_s,target_x,target_y,target_z,meas_x,meas_y,meas_z,dt
20260421_135152_roarm_1_ep05,roarm,roarm_1,165,32.8,283.333333333333,80,200,284.549386465425,82.9453887823286,199.78462297495,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,166,33,279.166666666667,70,202.5,280.954243478739,73.5174352489424,201.175653877212,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,167,33.2,275,60,205,274.73563147036,64.0379077874825,202.649044070247,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,168,33.4,270.833333333333,50,207.5,270.31369143822,55.6971761455103,205.802398704762,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,169,33.6,266.666666666667,40,210,267.417529376001,45.4874642018008,208.593413306009,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,170,33.8,262.5,30,212.5,265.340295238268,33.5648522829135,212.483036791926,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,171,34,258.333333333333,20,215,261.124350315757,23.256133616777,213.470838393249,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,172,34.2,254.166666666667,10,217.5,254.436029712475,13.0891756648899,215.999783175852,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,173,34.4,250,0,220,250.55631326461,4.92558709836734,218.647857149303,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,174,34.6,250,0,220,251.862160950604,0.500940486408773,220.616144742241,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,175,34.8,250,0,220,249.7074845698,0.396913170547127,221.133151814275,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,176,35,250,0,220,249.301935357283,-0.55278060147069,222.302086186156,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,177,35.2,250,0,220,251.242482407284,-0.793717150145235,221.25576406773,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,178,35.4,250,0,220,249.787400354988,0.849605959772469,221.746864882839,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,179,35.6,250,0,220,247.537185839115,1.76723330302513,221.918436364453,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,180,35.8,250,0,220,249.422016220392,3.08522270623786,220.661081849528,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,181,36,250,0,220,247.991965602824,-2.47698554243795,219.840852216332,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,182,36.2,250,0,220,250.541002833513,-0.17681470028893,220.371659489981,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,183,36.4,250,0,220,249.27697842317,0.169394853133745,218.459302647979,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,184,36.6,250,0,220,248.669278583599,-1.1835376458778,220.113605475438,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,185,36.8,250,0,220,249.627985554361,-2.04527118873647,220.020421162102,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,186,37,250,0,220,248.867222250344,-1.53917636242323,220.869532381052,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,187,37.2,250,0,220,249.87153218141,0.191821785058853,221.113176137379,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,188,37.4,250,0,220,250.23652279166,0.876845456655969,220.976394320144,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,189,37.6,250,0,220,251.818259721034,0.944924833861805,221.669607434907,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,190,37.8,250,0,220,250.51320078528,0.177275366610141,222.141438395893,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,191,38,250,0,220,249.370710689127,0.0424468390803677,221.484344112415,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,192,38.2,250,0,220,250.058834237556,2.11858903381911,221.425390399581,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,193,38.4,250,0,220,250.452863969799,-0.608093801309326,220.942424927567,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,194,38.6,250,0,220,248.045441907174,0.20642022765378,221.056859316963,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,195,38.8,250,0,220,249.804346628076,1.37392752760897,222.317461342756,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,196,39,250,0,220,251.334325004131,0.762539534149882,221.252537684066,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,197,39.2,250,0,220,250.989952285843,-1.77108201632832,219.913754129203,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,198,39.4,250,0,220,252.097980326597,-0.532228459191874,220.559689112731,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,199,39.6,250,0,220,249.043271497985,-0.0435187852000642,220.747824397536,0.2
20260421_135152_roarm_1_ep05,roarm,roarm_1,200,39.8,250,0,220,247.705536672618,0.509917520707087,220.015281152544,0.2
20260421_135152_roarm_1_ep06,roarm,roarm_1,201,40,250,0,220,246.94650788307,0.0406899467009486,218.096608315348,0.2
20260421_135152_roarm_1_ep06,roarm,roarm_1,202,40.2,254.166666666667,-10,217.5,252.428781748404,-6.17270285080531,217.655037458188,0.2
