Time_s,RL_SpeedOverride,Reward,TrackingError_mm,EE_Velocity_mms,TorqueMag_Nm
9.7844167,0.992226183414459,-0.229063688648579,122.702037037037,393.894436236567,45.7001807339804
9.8368156,0.991819739341736,-0.148180470165467,92.8442467873416,364.717119849399,45.7001807339804
10.0380435,0.991750538349152,-0.139251113835789,92.6760354921959,332.447506682767,45.7001807339804
10.1021149,0.991639018058777,-0.432979917250907,94.0541520375451,297.684105790768,45.7001807339804
10.1550385,0.991274178028107,-0.380614208205539,76.5092922718656,261.1052274346,50.7431423707571
10.5834547,0.990888833999634,-0.351922095296962,69.8498629079019,223.468983082898,50.7431423707571
10.6353549,0.990584135055542,-0.350091975597051,74.5848063159674,185.613285411368,50.7431423707571
10.689543,0.990172028541565,-0.368483296779715,78.80579933368,148.455848302967,50.7431423707571
10.8898595,0.989629209041595,-0.393197740956034,82.1562709782495,112.9941868478,50.7431423707571
10.9406851,0.989143848419189,-0.415610311015326,84.0200377743325,80.3056173432992,60.6552903641532
11.1992025,0.987576007843018,-0.352785945593834,50.7299352673119,51.5472572940325,60.6552903641532
11.3966124,0.986270606517792,-0.358382183133376,44.7428417059993,27.9560254117674,60.6552903641532
11.4477858,0.984674036502838,-0.36683559391758,39.2833652289324,10.8486416155339,60.6552903641532
11.5003823,0.982853472232819,-0.390272067580588,39.331991073516,1.6216270315662,60.6552903641532
11.7368825,0.981224596500397,-0.349688067183365,14.1887239399529,1.6216270315662,68.9213907638176
12.0044069,0.982393622398376,-0.334331438379218,8.184180940587,10.8486416155339,68.9213907638176
12.0568102,0.984370529651642,-0.310011449319164,7.34521117823397,27.9560254117674,68.9213907638176
12.2680994,0.985949218273163,-0.282886559352228,5.79879345941299,51.5472572940325,68.9213907638176
12.3197065,0.987208306789398,-0.255042158177999,3.38962493911401,80.3056173432992,68.9213907638176
12.372551,0.988524198532104,-0.244085762172386,6.67401567887866,112.9941868478,76.7483996033299
12.7951544,0.98944765329361,-0.235908015517428,11.1276907227077,148.455848302967,76.7483996033299
12.8448675,0.990214824676514,-0.231905485406562,16.6960890825054,185.613285411368,76.7483996033299
12.8985805,0.990797340869904,-0.223198542370423,19.8217155130521,223.468983082932,76.7483996033299
13.0907913,0.991296231746674,-0.22902534364956,25.3890315699525,261.1052274346,76.7483996033299
13.1415751,0.992647051811218,0.0441223146045843,31.1937198072161,297.684105790734,135.967904489331
13.4069893,0.992942571640015,0.0128505558302191,39.009449367481,332.447506682767,135.967904489331
13.6139089,0.993202090263367,-0.0251803105581895,49.950962962963,364.717119849399,135.967904489331
13.6642539,0.993406414985657,-0.0640920756834162,61.76779605006,393.894436236567,135.967904489331
13.716793,0.993481695652008,-0.085502335533206,67.033747377262,419.460747997334,135.967904489331
13.9295944,0.993850588798523,-0.132438077608532,80.2630176776388,440.977148492033,155.871676636853
14.1835601,0.993661403656006,-0.111496306334038,69.4467173669914,458.0845322883,155.871676636853
14.2356215,0.993616223335266,-0.133298510106991,76.429946768213,470.503595160767,155.871676636853
14.4487719,0.993610739707947,-0.172041630839919,90.770991790957,478.034834091466,155.871676636853
14.500087,0.993570744991302,-0.209694771055593,105.18259120972,480.558547269535,155.871676636853
14.5530399,0.993730366230011,-0.244826935804072,119.523636232383,478.034834091466,140.565065988745
14.9633585,0.994210004806519,-0.220800618951578,110.101723551682,470.503595160767,140.565065988745
15.0149725,0.994761526584625,-0.235094340068259,116.718350315258,458.0845322883,140.565065988745
15.0787782,0.995276570320129,-0.264440518103282,129.946660841141,440.977148492033,140.565065988745
15.2918467,0.99569845199585,-0.290902576390453,142.529701277202,419.460747997334,140.565065988745
15.342336,0.996038436889648,-0.311184961238198,154.34591611274,393.894436236565,140.565065988745
15.665509,0.995912730693817,-0.182298790264199,105.186550632519,364.717119849403,140.565065988745
15.8672734,0.996136784553528,-0.198524038717414,115.159975833003,332.447506682797,140.565065988745
15.9178483,0.996293306350708,-0.209855477154614,123.692837117102,297.684105790734,140.565065988745
15.9704709,0.996338844299316,-0.196800445428113,122.892775509014,261.105227434602,140.565065988745
16.1774944,0.996420323848724,-0.204440279451304,129.596729970099,223.468983082898,146.065238518179
16.4416623,0.996183395385742,-0.117743006875703,100.037024230111,185.613285411368,146.065238518179
16.4941851,0.996100842952728,-0.13653033737195,104.489593557004,148.455848302967,146.065238518179
16.7010504,0.995654463768005,-0.0574596938477808,65.9090965180466,112.9941868478,146.065238518179
16.7541807,0.995365738868713,-0.0658906281772478,62.2251465620211,80.3056173432992,146.065238518179
16.8091007,0.994449436664581,-0.0841657180246374,63.7713679554745,51.5472572940325,92.5798472344975
17.2589577,0.993955373764038,-0.10637179309971,64.609946173462,27.9560254117693,92.5798472344975
17.3096856,0.993321359157562,-0.128815167627668,64.9353663418252,10.8486416155301,92.5798472344975
17.3611617,0.992520928382874,-0.151928370302572,64.9840093448066,1.6216270315681,92.5798472344975
17.5887137,0.991543471813202,-0.0929304794539979,39.8062082526532,0.459460992266258,92.5798472344975
17.651251,0.990797996520996,-0.0115243349510796,33.616230647171,3.07378179106668,59.8927164731435
17.9246194,0.990598082542419,0.0956551510488321,0.507890843989781,7.92087386666746,59.8927164731435
18.16245,0.990881860256195,0.101259275385527,0.866630510787109,14.6050562333329,59.8927164731435
18.2134707,0.99112743139267,0.105874591421119,1.48642375456921,22.7532582472672,59.8927164731435
18.2654114,0.991326868534088,0.111258295541999,1.64282352212399,32.0150196068662,59.8927164731435
18.4699539,0.992409944534302,0.119130545165238,2.8671642333479,42.0624903525,114.594484448015
18.7267938,0.992523372173309,0.124486350057363,2.83941115869598,52.5904308665664,114.594484448015
18.778541,0.992632389068604,0.12441161771364,4.738897514901,63.3162118735006,114.594484448015
18.9847102,0.992718398571014,0.121154242325187,6.958291948095,73.9798144397999,114.594484448015
19.0345995,0.992783010005951,0.111055223622133,9.48860684731599,84.3438299740332,114.594484448015
19.0873175,0.992734730243683,0.101794642566363,12.31441065412,94.1934602268001,108.347275037618
19.5066645,0.992760956287384,0.0910085951646113,15.414506172839,103.336517290633,108.347275037618
19.5591488,0.992769420146942,0.079969403778389,18.76260888085,111.603423600367,108.347275037618
19.611686,0.992761135101318,0.0687493857035949,22.328025238828,118.8472119326,108.347275037618
19.8172029,0.992547333240509,0.0954908058976364,10.66104500101,124.943525406066,108.347275037618
19.868602,0.992718279361725,0.0818023174819502,14.55476352546,129.790617481667,122.175679938278
20.1227624,0.992485582828522,0.106543620769431,4.007565086184,133.309351962234,122.175679938278
20.33408,0.99241977930069,0.0956142128080843,8.062626174104,135.443202992567,122.175679938278
20.3859822,0.992342591285706,0.0849219663439805,12.147373825896,136.158255059733,122.175679938278
20.4387193,0.992402255535126,0.074700132229362,16.210669915673,135.443202992567,122.175679938278
20.6352463,0.992595255374908,0.0647443300557287,20.20995047454,133.309351962233,122.175679938278
20.9665538,0.992473363876343,0.115321879576515,0.000331001009996612,129.790617481666,122.175679938278
21.0180727,0.992637097835541,0.10699775210602,3.747974761172,124.943525406067,122.175679938278
21.2229087,0.992816269397736,0.0921398516964128,10.2878477367213,118.8472119326,122.175679938278
21.2740551,0.992937028408051,0.0855573691306891,13.6359446457904,111.603423600333,122.175679938278
21.3274625,0.991640686988831,0.0863232779042508,13.76158934588,103.336517290667,35.9811961384619
21.7426182,0.991729915142059,0.0821043415732597,16.587393152684,94.1934602267997,35.9811961384619
21.7958181,0.991618454456329,0.109099695441375,6.78225048707799,84.3438299740332,35.9811961384619
21.8485087,0.991628587245941,0.110294261669811,7.57510248509941,73.9798144398137,35.9811961384619
